,CustomerId,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPercentage,salePrice,OrderYear,ExpectedProfit,PricePerQuantity,dateOfPurchase,ProfitMade
1560,662,Female,Salad,322.0,183.54,Games,Christmas Island,Asia,13:52:00,25,October,6,8.0,1777.44,2020,138.46,296.24,2020-10-25,676.2
1561,511,Female,Chips,729.0,524.88,Electronics,Cape Verde,Africa,18:56:00,26,August,7,4.0,4898.88,2016,204.12,699.84,2016-08-26,1224.7200000000003
1562,1568,Male,Ball,905.0,244.35,Music,Ghana,Africa,14:10:00,29,November,10,8.0,8326.0,2018,660.65,832.6,2018-11-29,5882.5
1563,2956,Male,Salad,701.0,175.25,Outdoors,Argentina,South America,19:38:00,27,October,2,5.0,1331.9,2017,525.75,665.95,2017-10-27,981.4000000000001
1564,3998,Female,Keyboard,422.0,236.32,Beauty,Namibia,Africa,11:47:00,19,April,8,9.0,3072.16,2016,185.68,384.02,2016-04-19,1181.6
1565,3182,Female,Cheese,680.0,530.4,Music,Uganda,Africa,12:29:00,14,May,7,4.0,4569.599999999999,2017,149.60000000000002,652.8,2017-05-14,856.7999999999997
1566,4311,Male,Bike,253.0,106.26,Games,Guam,Oceania,21:33:00,27,June,1,10.0,227.7,2020,146.74,227.7,2020-06-27,121.43999999999998
1567,2055,Female,Bacon,380.0,114.0,Shoes,Togo,Africa,13:58:00,23,April,7,3.0,2580.2000000000003,2016,266.0,368.6,2016-04-23,1782.2000000000003
1568,2459,Male,Ball,800.0,200.0,Outdoors,Luxembourg,Europe,12:59:00,5,September,8,4.0,6144.0,2017,600.0,768.0,2017-09-05,4544.0
1569,3257,Male,Table,465.0,106.95,Automotive,Sweden,Europe,13:35:00,8,September,8,3.0,3608.4,2016,358.05,451.05,2016-09-08,2752.8
1570,3735,Male,Table,513.0,277.02,Sports,India,Asia,13:36:00,1,November,2,1.0,1015.74,2018,235.98000000000002,507.87,2018-11-01,461.70000000000005
1571,2872,Male,Chicken,291.0,229.89,Computers,Haiti,North America,12:38:00,22,November,6,10.0,1571.4,2020,61.110000000000014,261.90000000000003,2020-11-22,192.06000000000017
1572,4374,Male,Chips,407.0,101.75,Outdoors,Bahamas,North America,13:26:00,15,April,3,9.0,1111.11,2016,305.25,370.36999999999995,2016-04-15,805.8599999999999
1573,464,Male,Soap,944.0,472.0,Automotive,New Caledonia,Oceania,17:10:00,2,April,1,6.0,887.36,2019,472.0,887.36,2019-04-02,415.36
1574,1940,Male,Hat,393.0,129.69,Electronics,French Southern Territories,Antarctica,17:23:00,20,February,6,8.0,2169.36,2020,263.31,361.56,2020-02-20,1391.2200000000003
1575,356,Male,Sausages,614.0,319.28,Garden,Falkland Islands,South America,12:20:00,18,May,9,10.0,4973.400000000001,2019,294.72,552.6,2019-05-18,2099.880000000001
1576,4407,Female,Chair,255.0,89.25,Movies,Pitcairn,Oceania,14:12:00,7,April,8,5.0,1938.0,2020,165.75,242.25,2020-04-07,1224.0
1577,3038,Female,Computer,707.0,318.15,Outdoors,Christmas Island,Asia,17:43:00,28,March,6,8.0,3902.64,2017,388.85,650.4399999999999,2017-03-28,1993.74
1578,2680,Male,Pizza,431.0,258.6,Home,Turkmenistan,Asia,23:59:00,8,July,8,6.0,3241.12,2017,172.39999999999998,405.14,2017-07-08,1172.3199999999997
1579,4430,Female,Pizza,509.0,427.56,Grocery,Sri Lanka,Asia,14:10:00,15,July,10,7.000000000000001,4733.7,2020,81.44,473.37,2020-07-15,458.09999999999945
1580,2607,Male,Table,817.0,506.54,Computers,Liberia,Africa,20:55:00,11,May,8,9.0,5947.76,2019,310.46,743.47,2019-05-11,1895.44
1581,2535,Male,Computer,291.0,247.35,Grocery,Switzerland,Europe,22:42:00,27,April,10,8.0,2677.2000000000003,2019,43.650000000000006,267.72,2019-04-27,203.70000000000027
1582,119,Female,Pizza,658.0,368.48,Sports,Aland Islands,Europe,14:17:00,14,January,6,1.0,3908.52,2020,289.52,651.42,2020-01-14,1697.6399999999999
1583,4659,Female,Chair,73.0,38.69,Toys,American Samoa,Oceania,19:33:00,27,August,3,6.0,205.86,2019,34.31,68.62,2019-08-27,89.79000000000002
1584,580,Male,Computer,788.0,669.8,Grocery,El Salvador,North America,10:15:00,17,September,6,2.0,4633.4400000000005,2017,118.20000000000005,772.2400000000001,2017-09-17,614.6400000000008
1585,780,Female,Car,657.0,256.23,Health,Canada,North America,20:56:00,29,July,7,3.0,4461.03,2017,400.77,637.29,2017-07-29,2667.4199999999996
1586,2542,Male,Shirt,691.0,421.51,Garden,Finland,Europe,15:51:00,23,March,7,8.0,4450.04,2016,269.49,635.72,2016-03-23,1499.4700000000003
1587,3646,Male,Towels,117.0,29.25,Beauty,Uzbekistan,Asia,23:17:00,21,July,8,4.0,898.56,2019,87.75,112.32,2019-07-21,664.56
1588,2577,Male,Bike,979.0,381.81,Music,Bangladesh,Asia,22:30:00,19,October,1,3.0,949.63,2016,597.19,949.63,2016-10-19,567.8199999999999
1589,409,Male,Shirt,208.0,176.8,Sports,Latvia,Europe,20:45:00,19,September,3,1.0,617.76,2020,31.19999999999999,205.92,2020-09-19,87.3599999999999
1590,4551,Male,Soap,832.0,607.36,Automotive,Macedonia,Europe,21:26:00,30,March,6,4.0,4792.32,2020,224.64,798.7199999999999,2020-03-30,1148.1599999999999
1591,2784,Female,Soap,296.0,97.68,Jewelery,Pitcairn,Oceania,22:54:00,25,November,10,9.0,2693.6000000000004,2019,198.32,269.36,2019-11-25,1716.8000000000002
1592,4089,Male,Towels,958.0,268.24,Books,Niger,Africa,19:30:00,11,February,6,1.0,5690.52,2018,689.76,948.4200000000001,2018-02-11,4081.0800000000004
1593,1305,Female,Shoes,413.0,251.93,Home,Gibraltar,Europe,21:49:00,2,April,10,9.0,3758.3,2016,161.07,375.83000000000004,2016-04-02,1239.0
1594,4507,Male,Chicken,851.0,416.99,Electronics,Chile,South America,19:38:00,26,February,7,2.0,5837.860000000001,2019,434.01,833.9800000000001,2019-02-26,2918.9300000000003
1595,568,Male,Shirt,774.0,526.3199999999999,Industrial,Comoros,Africa,23:39:00,28,December,3,7.000000000000001,2159.46,2018,247.68000000000006,719.82,2018-12-28,580.5000000000002
1596,4679,Female,Fish,79.0,26.07,Clothing,Cape Verde,Africa,16:30:00,25,August,9,5.0,675.4499999999999,2018,52.93,75.05,2018-08-25,440.81999999999994
1597,4509,Male,Pants,643.0,462.96,Books,Nepal,Asia,14:59:00,8,August,7,5.0,4275.95,2016,180.04000000000002,610.85,2016-08-08,1035.23
1598,216,Male,Chicken,271.0,181.57,Outdoors,Mongolia,Asia,11:14:00,10,January,5,2.0,1327.9,2018,89.43,265.58000000000004,2018-01-10,420.0500000000002
1599,4192,Male,Soap,420.0,319.2,Music,Suriname,South America,11:33:00,25,April,2,6.0,789.6,2016,100.80000000000001,394.8,2016-04-25,151.20000000000005
1600,498,Female,Chair,408.0,248.88,Baby,Lithuania,Europe,11:55:00,30,April,5,3.0,1978.8,2020,159.12,395.76,2020-04-30,734.3999999999999
1601,3667,Male,Shoes,967.0,251.42,Computers,French Guiana,South America,21:11:00,10,August,3,8.0,2668.92,2019,715.58,889.64,2019-08-10,1914.66
1602,181,Female,Shoes,981.0,264.87,Music,Ecuador,South America,11:16:00,6,November,6,5.0,5591.700000000001,2016,716.13,931.9500000000002,2016-11-06,4002.4800000000005
1603,1243,Female,Gloves,177.0,47.78999999999999,Music,San Marino,Europe,12:20:00,2,July,2,9.0,322.14,2016,129.21,161.07,2016-07-02,226.56
1604,2327,Female,Mouse,695.0,257.15,Clothing,Saint Lucia,North America,11:26:00,12,June,6,4.0,4003.2,2020,437.85,667.1999999999999,2020-06-12,2460.3
1605,3498,Male,Gloves,6.0,2.82,Jewelery,Thailand,Asia,15:30:00,21,August,4,4.0,23.04,2016,3.18,5.76,2016-08-21,11.76
1606,3685,Female,Sausages,487.0,107.14,Grocery,Iran,Asia,16:25:00,29,November,4,9.0,1772.68,2018,379.86,443.17,2018-11-29,1344.1200000000001
1607,4118,Female,Ball,905.0,262.45000000000005,Sports,Costa Rica,North America,22:59:00,13,December,10,3.0,8778.5,2016,642.55,877.85,2016-12-13,6154.0
1608,2613,Male,Mouse,625.0,318.75,Games,Mali,Africa,14:46:00,1,October,2,8.0,1150.0,2017,306.25,575.0,2017-10-01,512.5
1609,1630,Male,Table,425.0,267.75,Beauty,Uzbekistan,Asia,17:19:00,3,October,1,1.0,420.75,2019,157.25,420.75,2019-10-03,153.0
1610,1466,Male,Fish,351.0,252.72,Tools,Papua New Guinea,Oceania,18:59:00,4,December,8,6.0,2639.52,2016,98.28,329.94,2016-12-04,617.76
1611,3001,Male,Keyboard,659.0,533.79,Health,Reunion,Africa,16:12:00,21,October,4,8.0,2425.12,2019,125.21000000000004,606.28,2019-10-21,289.96000000000004
1612,3223,Male,Mouse,716.0,336.52,Music,France,Europe,19:22:00,14,October,10,8.0,6587.200000000001,2017,379.48,658.72,2017-10-14,3222.000000000001
1613,2866,Male,Chips,621.0,173.88,Games,Rwanda,Africa,13:16:00,13,July,8,5.0,4719.6,2016,447.12,589.95,2016-07-13,3328.5600000000004
1614,910,Female,Chips,169.0,121.68,Sports,Montserrat,North America,19:58:00,29,May,10,7.000000000000001,1571.6999999999998,2016,47.31999999999999,157.17,2016-05-29,354.89999999999964
1615,3474,Female,Pants,192.0,48.0,Electronics,Uganda,Africa,22:24:00,28,October,5,2.0,940.8,2020,144.0,188.16,2020-10-28,700.8
1616,2014,Female,Bike,97.0,65.96000000000001,Garden,Cameroon,Africa,19:30:00,22,July,2,6.0,182.36,2017,31.039999999999992,91.18,2017-07-22,50.44
1617,1689,Male,Cheese,62.0,19.22,Shoes,Portugal,Europe,10:46:00,27,February,5,9.0,282.1,2017,42.78,56.42,2017-02-27,186.00000000000003
1618,1508,Male,Table,570.0,279.3,Health,Togo,Africa,16:31:00,17,April,7,8.0,3670.8,2018,290.7,524.4,2018-04-17,1715.7
1619,3309,Male,Car,904.0,533.36,Shoes,Thailand,Asia,18:24:00,4,June,8,9.0,6581.12,2020,370.64,822.64,2020-06-04,2314.24
1620,2536,Female,Table,440.0,132.0,Tools,Tokelau,Oceania,21:36:00,15,April,9,7.000000000000001,3682.8,2020,308.0,409.20000000000005,2020-04-15,2494.8
1621,637,Male,Salad,966.0,569.94,Jewelery,Bahrain,Asia,13:55:00,16,November,1,3.0,937.02,2016,396.05999999999995,937.02,2016-11-16,367.0799999999999
1622,2635,Female,Table,519.0,212.79,Music,Finland,Europe,22:25:00,18,August,2,5.0,986.1,2019,306.21000000000004,493.05,2019-08-18,560.52
1623,252,Male,Chicken,947.0,662.9,Clothing,Liechtenstein,Europe,11:45:00,10,June,4,4.0,3636.48,2018,284.1,909.12,2018-06-10,984.8800000000001
1624,3665,Female,Chair,981.0,215.82000000000005,Home,Eritrea,Africa,14:12:00,11,October,9,1.0,8740.710000000001,2018,765.18,971.19,2018-10-11,6798.33
1625,514,Male,Ball,574.0,355.88,Movies,Estonia,Europe,12:26:00,22,July,8,5.0,4362.4,2016,218.12,545.3,2016-07-22,1515.3599999999997
1626,3200,Male,Towels,660.0,442.2,Automotive,Azerbaijan,Asia,20:36:00,16,February,3,3.0,1920.6,2017,217.8,640.1999999999999,2017-02-16,594.0
1627,3629,Male,Car,773.0,556.56,Games,French Guiana,South America,17:39:00,27,November,1,8.0,711.16,2017,216.44000000000005,711.16,2017-11-27,154.60000000000002
1628,167,Female,Mouse,766.0,367.68,Home,Bouvet Island,Antarctica,23:45:00,9,July,2,2.0,1501.36,2017,398.32,750.68,2017-07-09,765.9999999999999
1629,3969,Male,Cheese,293.0,190.45,Automotive,Gambia,Africa,23:23:00,9,December,4,2.0,1148.56,2017,102.55000000000001,287.14,2017-12-09,386.76
1630,1642,Female,Pizza,862.0,336.17999999999995,Electronics,Somalia,Africa,19:14:00,16,August,7,8.0,5551.28,2017,525.82,793.04,2017-08-16,3198.02
1631,2539,Female,Salad,163.0,99.43,Baby,Eritrea,Africa,18:35:00,29,August,3,3.0,474.33,2016,63.56999999999999,158.10999999999999,2016-08-29,176.03999999999996
1632,1955,Male,Tuna,264.0,118.8,Home,Burkina Faso,Africa,15:26:00,25,January,2,3.0,512.16,2019,145.2,256.08,2019-01-25,274.55999999999995
1633,3950,Female,Keyboard,632.0,145.36,Sports,Jordan,Asia,22:28:00,11,November,3,2.0,1858.08,2019,486.64,619.36,2019-11-11,1422.0
1634,241,Female,Bacon,475.0,204.25,Industrial,British Indian Ocean Territory,Asia,12:45:00,24,June,7,2.0,3258.5,2019,270.75,465.5,2019-06-24,1828.75
1635,1347,Male,Towels,246.0,137.76,Garden,Bolivia,South America,16:13:00,9,December,4,10.0,885.6,2018,108.24000000000001,221.4,2018-12-09,334.56000000000006
1636,645,Female,Gloves,43.0,26.66,Health,Armenia,Asia,16:49:00,11,April,1,10.0,38.7,2017,16.34,38.7,2017-04-11,12.040000000000003
1637,2861,Female,Mouse,637.0,477.75,Garden,Reunion,Africa,11:12:00,25,April,3,5.0,1815.45,2018,159.25,605.15,2018-04-25,382.20000000000005
1638,982,Male,Shoes,382.0,141.34,Home,Morocco,Africa,12:45:00,4,November,4,6.0,1436.32,2019,240.66,359.08,2019-11-04,870.9599999999999
1639,68,Male,Hat,20.0,14.8,Computers,Qatar,Asia,17:59:00,19,February,5,6.0,94.0,2016,5.199999999999999,18.8,2016-02-19,20.0
1640,1881,Male,Car,307.0,64.47,Games,"Bonaire, Saint Eustatius and Saba ",North America,18:29:00,14,March,6,3.0,1786.7400000000002,2019,242.53,297.79,2019-03-14,1399.9200000000003
1641,512,Female,Chips,419.0,142.45999999999998,Electronics,Argentina,South America,16:38:00,11,February,6,9.0,2287.74,2018,276.54,381.28999999999996,2018-02-11,1432.98
1642,442,Male,Towels,259.0,126.91,Automotive,Barbados,North America,17:21:00,10,July,5,4.0,1243.1999999999998,2016,132.09,248.63999999999996,2016-07-10,608.6499999999999
1643,4579,Female,Tuna,102.0,49.98,Tools,New Zealand,Oceania,14:30:00,27,February,2,2.0,199.92,2017,52.02,99.96,2017-02-27,99.96
1644,947,Male,Soap,136.0,89.75999999999999,Shoes,Saudi Arabia,Asia,17:11:00,19,February,5,2.0,666.4,2020,46.24000000000001,133.28,2020-02-19,217.60000000000002
1645,1186,Female,Bike,903.0,595.98,Computers,East Timor,Oceania,10:36:00,9,July,6,1.0,5363.82,2020,307.02,893.9699999999999,2020-07-09,1787.9399999999996
1646,460,Female,Tuna,279.0,234.36,Toys,North Korea,Asia,18:11:00,16,October,9,9.0,2285.01,2018,44.639999999999986,253.89000000000001,2018-10-16,175.76999999999998
1647,2946,Male,Sausages,850.0,433.5,Outdoors,Ivory Coast,Africa,10:31:00,27,January,10,6.0,7990.0,2018,416.5,799.0,2018-01-27,3655.0
1648,2829,Female,Pizza,820.0,434.6,Outdoors,Bermuda,North America,21:10:00,13,December,2,9.0,1492.4,2020,385.4,746.2,2020-12-13,623.2
1649,2861,Female,Chair,121.0,61.71,Outdoors,Liechtenstein,Europe,15:18:00,24,December,6,7.000000000000001,675.1800000000001,2018,59.29,112.53000000000002,2018-12-24,304.9200000000001
1650,4326,Male,Soap,990.0,297.0,Beauty,Guernsey,Europe,13:54:00,1,March,6,4.0,5702.4,2019,693.0,950.4,2019-03-01,3920.3999999999996
1651,3228,Male,Pants,609.0,164.43,Home,Heard Island and McDonald Islands,Antarctica,14:15:00,3,May,2,5.0,1157.1,2020,444.57,578.55,2020-05-03,828.2399999999999
1652,2194,Male,Chicken,769.0,161.49,Automotive,Nauru,Oceania,16:37:00,27,June,5,2.0,3768.1,2018,607.51,753.62,2018-06-27,2960.6499999999996
1653,3933,Female,Towels,721.0,158.62,Outdoors,Jersey,Europe,12:35:00,11,November,9,6.0,6099.66,2018,562.38,677.74,2018-11-11,4672.08
1654,3976,Female,Soap,714.0,506.94,Music,Macedonia,Europe,21:18:00,23,January,8,5.0,5426.4,2016,207.06,678.3,2016-01-23,1370.8799999999997
1655,2548,Female,Chips,365.0,94.89999999999998,Sports,Bermuda,North America,17:24:00,29,March,1,7.000000000000001,339.45,2016,270.1,339.45,2016-03-29,244.55
1656,3796,Female,Chips,33.0,9.57,Clothing,Vatican,Europe,22:55:00,4,February,1,4.0,31.68,2017,23.43,31.68,2017-02-04,22.11
1657,4438,Female,Soap,456.0,214.32,Home,Guinea-Bissau,Africa,15:50:00,9,March,6,8.0,2517.12,2017,241.68,419.52,2017-03-09,1231.1999999999998
1658,1044,Female,Keyboard,247.0,69.16,Shoes,Slovakia,Europe,11:33:00,14,January,5,7.000000000000001,1148.55,2020,177.84,229.70999999999998,2020-01-14,802.75
1659,1819,Male,Hat,530.0,376.3,Kids,Greece,Europe,19:41:00,25,February,8,4.0,4070.4,2017,153.7,508.8,2017-02-25,1060.0
1660,2431,Male,Hat,288.0,152.64,Computers,Sudan,Africa,20:35:00,29,April,9,6.0,2436.4800000000005,2016,135.36,270.72,2016-04-29,1062.7200000000007
1661,2976,Male,Shirt,591.0,325.05,Grocery,Czech Republic,Europe,23:17:00,20,January,2,2.0,1158.36,2016,265.95,579.18,2016-01-20,508.2599999999999
1662,4023,Male,Gloves,340.0,153.0,Beauty,Cyprus,Europe,12:33:00,3,February,1,10.0,306.0,2016,187.0,306.0,2016-02-03,153.0
1663,4113,Male,Pizza,121.0,49.61,Jewelery,Macao,Asia,15:14:00,20,February,9,5.0,1034.55,2020,71.39,114.94999999999999,2020-02-20,588.06
1664,3798,Male,Pants,34.0,19.72,Outdoors,Azerbaijan,Asia,14:15:00,28,July,10,2.0,333.2,2020,14.280000000000001,33.32,2020-07-28,136.0
1665,3917,Female,Towels,997.0,787.63,Sports,Mali,Africa,22:40:00,22,October,8,2.0,7816.48,2019,209.37,977.06,2019-10-22,1515.4399999999996
1666,1458,Male,Shoes,361.0,187.72,Clothing,Christmas Island,Asia,12:45:00,16,March,1,9.0,328.51,2020,173.28,328.51,2020-03-16,140.79
1667,1905,Male,Tuna,306.0,131.58,Home,Panama,North America,22:59:00,21,May,9,2.0,2698.92,2017,174.42,299.88,2017-05-21,1514.7
1668,2356,Female,Chicken,125.0,77.5,Health,Rwanda,Africa,12:48:00,10,July,2,6.0,235.0,2019,47.5,117.5,2019-07-10,80.0
1669,1005,Male,Chicken,692.0,546.6800000000001,Shoes,France,Europe,19:29:00,3,February,2,6.0,1300.96,2019,145.31999999999994,650.48,2019-02-03,207.5999999999999
1670,114,Female,Pizza,25.0,11.25,Tools,Sint Maarten,North America,15:23:00,6,August,5,6.0,117.5,2016,13.75,23.5,2016-08-06,61.25
1671,4494,Female,Computer,119.0,65.45,Garden,Japan,Asia,11:14:00,14,February,5,9.0,541.45,2020,53.55,108.29,2020-02-14,214.20000000000005
1672,1177,Female,Fish,771.0,208.17,Health,Barbados,North America,20:34:00,6,September,6,6.0,4348.4400000000005,2018,562.83,724.7400000000001,2018-09-06,3099.4200000000005
1673,3568,Female,Mouse,805.0,531.3,Music,Sweden,Europe,17:19:00,17,August,3,3.0,2342.55,2018,273.70000000000005,780.85,2018-08-17,748.6500000000003
1674,3583,Male,Shirt,863.0,673.14,Kids,Niue,Oceania,10:13:00,23,May,10,9.0,7853.3,2017,189.86,785.33,2017-05-23,1121.9000000000005
1675,2786,Male,Soap,188.0,97.76,Beauty,Guam,Oceania,10:44:00,22,February,3,1.0,558.36,2019,90.24,186.12,2019-02-22,265.08
1676,1086,Female,Tuna,501.0,125.25,Electronics,Slovakia,Europe,21:10:00,16,June,10,8.0,4609.2,2019,375.75,460.91999999999996,2019-06-16,3356.7
1677,1562,Male,Tuna,422.0,206.78,Health,Mauritania,Africa,22:29:00,18,October,9,5.0,3608.1,2020,215.22,400.9,2020-10-18,1747.08
1678,4030,Female,Fish,50.0,22.5,Toys,Comoros,Africa,11:31:00,7,June,7,1.0,346.5,2018,27.5,49.5,2018-06-07,189.0
1679,4000,Male,Hat,653.0,195.9,Tools,United States Minor Outlying Islands,Oceania,14:34:00,19,January,3,4.0,1880.64,2019,457.1,626.88,2019-01-19,1292.94
1680,4221,Male,Pants,721.0,367.71,Clothing,Lithuania,Europe,17:27:00,18,May,1,5.0,684.95,2018,353.29,684.95,2018-05-18,317.24000000000007
1681,1518,Male,Shirt,516.0,438.6,Music,U.S. Virgin Islands,North America,22:56:00,22,November,9,3.0,4504.68,2017,77.39999999999998,500.52000000000004,2017-11-22,557.2800000000002
1682,3464,Male,Bacon,528.0,380.16,Games,Gibraltar,Europe,17:22:00,30,September,10,6.0,4963.2,2016,147.83999999999997,496.32,2016-09-30,1161.5999999999995
1683,3393,Female,Shoes,304.0,112.48,Movies,Sri Lanka,Asia,16:36:00,24,August,2,7.000000000000001,565.44,2016,191.51999999999998,282.72,2016-08-24,340.48
1684,326,Male,Chicken,410.0,262.4,Shoes,Palau,Oceania,19:27:00,18,August,2,7.000000000000001,762.6,2019,147.60000000000002,381.3,2019-08-18,237.80000000000007
1685,4192,Female,Computer,945.0,680.4,Clothing,Moldova,Europe,10:40:00,24,November,1,9.0,859.95,2016,264.6,859.95,2016-11-24,179.55000000000007
1686,630,Female,Mouse,853.0,221.78,Home,Sint Maarten,North America,18:49:00,27,August,8,4.0,6551.04,2016,631.22,818.88,2016-08-27,4776.8
1687,3129,Female,Mouse,119.0,65.45,Books,Tokelau,Oceania,17:35:00,16,March,4,10.0,428.4,2016,53.55,107.1,2016-03-16,166.59999999999997
1688,4447,Male,Gloves,635.0,254.0,Home,Azerbaijan,Asia,22:50:00,13,July,4,9.0,2311.4,2018,381.0,577.85,2018-07-13,1295.4
1689,1089,Male,Salad,421.0,239.97,Automotive,Monaco,Europe,20:22:00,25,January,3,2.0,1237.74,2019,181.03,412.58,2019-01-25,517.83
1690,2093,Male,Bacon,18.0,13.14,Garden,Bosnia and Herzegovina,Europe,10:14:00,22,November,1,7.000000000000001,16.74,2017,4.859999999999999,16.74,2017-11-22,3.599999999999998
1691,3128,Male,Table,18.0,7.02,Health,Heard Island and McDonald Islands,Antarctica,13:18:00,10,December,4,3.0,69.84,2018,10.98,17.46,2018-12-10,41.760000000000005
1692,171,Female,Bike,890.0,347.1,Movies,Montenegro,Europe,13:37:00,23,February,9,10.0,7209.0,2016,542.9,801.0,2016-02-23,4085.1
1693,648,Male,Hat,979.0,362.23,Automotive,Ivory Coast,Africa,15:36:00,10,June,2,7.000000000000001,1820.94,2019,616.77,910.47,2019-06-10,1096.48
1694,2900,Female,Bacon,799.0,175.77999999999997,Grocery,Hungary,Europe,15:44:00,30,March,3,2.0,2349.06,2017,623.22,783.02,2017-03-30,1821.72
1695,4372,Female,Shirt,555.0,255.3,Computers,San Marino,Europe,10:38:00,27,November,8,10.0,3996.0,2018,299.7,499.5,2018-11-27,1953.6
1696,1376,Female,Pants,472.0,141.60000000000002,Electronics,Tuvalu,Oceania,19:58:00,30,September,3,10.0,1274.4,2016,330.4,424.8,2016-09-30,849.6
1697,918,Female,Computer,577.0,167.32999999999998,Garden,Northern Mariana Islands,Oceania,20:59:00,16,December,10,6.0,5423.8,2020,409.67,542.38,2020-12-16,3750.5000000000005
1698,2780,Male,Shirt,431.0,142.23000000000002,Toys,Chad,Africa,13:34:00,11,November,4,8.0,1586.08,2020,288.77,396.52,2020-11-11,1017.1599999999999
1699,2838,Male,Pants,688.0,192.64,Home,Republic of the Congo,Africa,19:31:00,15,June,9,5.0,5882.400000000001,2018,495.36,653.6,2018-06-15,4148.640000000001
1700,3105,Female,Soap,2.0,0.7,Games,Mauritius,Africa,20:11:00,14,August,10,3.0,19.4,2020,1.3,1.94,2020-08-14,12.399999999999999
1701,3462,Male,Towels,802.0,216.54,Garden,Serbia,Europe,13:32:00,14,December,7,8.0,5164.88,2017,585.46,737.84,2017-12-14,3649.1000000000004
1702,684,Female,Chair,18.0,13.5,Shoes,Myanmar,Asia,20:37:00,20,August,2,9.0,32.76,2016,4.5,16.38,2016-08-20,5.759999999999998
1704,3264,Female,Fish,675.0,256.5,Outdoors,South Georgia and the South Sandwich Islands,Antarctica,14:47:00,13,March,8,8.0,4968.0,2019,418.5,621.0,2019-03-13,2916.0
1705,1377,Female,Pizza,702.0,351.0,Beauty,Antigua and Barbuda,North America,14:46:00,13,March,4,6.0,2639.52,2018,351.0,659.88,2018-03-13,1235.52
1706,3661,Female,Car,788.0,220.64,Clothing,Kenya,Africa,16:15:00,8,January,2,2.0,1544.48,2016,567.36,772.24,2016-01-08,1103.2
1707,1552,Female,Bike,873.0,707.13,Electronics,Libya,Africa,13:39:00,26,July,10,3.0,8468.099999999999,2016,165.87,846.8099999999998,2016-07-26,1396.7999999999984
