,CustomerId,firstPurchaseDate,lastPurchaseDate,countOfPurchases,totalPurchaseValue,totalQtyPurchased,customerProfit,daysSinceLastPurchase,periodOfExistence,firstPurchaseYear,avgorderValue,customerValue,customerLifetimeValue
1481,1531,2016-02-29,2020-01-14,2,3932.76,5,1725.8400000000001,351,1415,2016,1966.38,279661.4444974446,482650907.37146986
1482,1532,2020-06-18,2020-06-18,1,5057.78,7,3168.0599999999995,195,0,2020,5057.78,719324.8816354342,2278864384.513953
1483,1533,2016-01-08,2020-01-21,5,11245.48,23,4670.72,344,1474,2016,2249.096,319869.72821805783,1494021936.9826472
1484,1535,2018-01-30,2018-02-20,2,10218.24,12,3867.3599999999997,1044,21,2018,5109.12,726626.53165247,2810126383.451496
1485,1536,2016-04-13,2020-09-26,6,25384.879999999997,44,7775.49,95,1627,2016,4230.813333333333,601712.4707325381,4678609299.056143
1486,1537,2017-11-22,2017-11-22,1,664.44,2,366.12000000000006,1134,0,2017,664.44,94497.63025553663,34597472.38915708
1487,1538,2016-08-17,2018-11-03,3,5424.5,16,1933.8399999999997,788,808,2016,1808.1666666666667,257160.1124361158,497306511.8334581
1488,1539,2016-02-25,2020-12-05,4,9575.720000000001,28,2985.040000000001,25,1745,2016,2393.9300000000003,340468.231890971,1016311290.9238244
1489,1540,2016-07-29,2018-11-19,2,3046.88,12,582.04,772,843,2016,1523.44,216665.8687563884,126108202.25096829
1490,1541,2017-09-07,2020-08-23,5,16890.77,26,6793.130000000001,129,1081,2017,3378.154,480446.0111345826,3263732211.6186676
1491,1542,2016-01-16,2020-06-25,2,1063.92,11,165.87999999999994,188,1622,2016,531.96,75656.13056218058,12549838.93765451
1492,1543,2017-02-14,2020-02-27,3,10847.52,15,8296.08,307,1108,2017,3615.84,514250.0622827938,4266259656.70304
1493,1544,2016-04-11,2020-03-01,5,21307.37,33,14047.27,304,1420,2016,4261.474,606073.0756660987,8513672133.612119
1494,1545,2016-09-15,2020-11-03,5,8824.76,25,3066.77,57,1510,2016,1764.952,251014.05922998293,769802386.4247347
1495,1546,2017-10-19,2019-01-01,4,16723.59,25,6748.1500000000015,729,439,2017,4180.8975,594613.3677853491,4012540197.8207045
1496,1547,2016-06-21,2020-09-10,3,3033.72,11,1827.0600000000002,111,1542,2016,1011.2399999999999,143820.0343441226,262767831.94877267
1497,1548,2016-11-14,2019-10-15,3,9833.1,20,4891.85,442,1065,2016,3277.7000000000003,466159.2960817717,2280381352.5376153
1498,1549,2017-03-07,2018-06-23,4,11197.16,29,4935.96,921,473,2017,2799.29,398119.12497444625,1965100076.1088676
1499,1550,2016-01-29,2018-09-10,2,1696.0,7,502.07999999999987,842,955,2016,848.0,120603.8023850085,60552757.101465054
1500,1551,2016-04-16,2017-05-12,4,8540.6,30,4928.52,1328,391,2016,2135.15,303664.16115843266,1496614891.5525587
1501,1552,2016-07-26,2020-04-24,3,9652.819999999998,12,1976.2299999999984,250,1368,2016,3217.606666666666,457612.73417376477,904348013.6562184
1502,1553,2018-04-27,2018-11-14,2,2749.2,7,719.3599999999997,777,201,2018,1374.6,195497.62589437814,140633172.1633798
1503,1554,2020-03-02,2020-03-02,1,676.2,3,249.9000000000001,303,0,2020,676.2,96170.15468483815,24032921.655741062
1504,1555,2019-06-27,2020-11-18,2,4479.4800000000005,7,3348.2800000000007,42,510,2019,2239.7400000000002,318539.1041908007,1066558111.7799743
1505,1556,2017-05-19,2020-11-21,5,13545.67,31,7134.77,39,1282,2017,2709.134,385297.0065689948,2749005523.558267
1506,1557,2018-01-29,2019-12-29,5,8649.210000000001,19,3795.05,367,699,2018,1729.842,246020.66359114138,933660719.3615612
1507,1558,2017-08-07,2017-08-07,1,563.5,1,287.5,1241,0,2017,563.5,80141.79557069845,23040766.226575803
1508,1559,2018-10-09,2020-11-09,3,3367.78,22,687.6199999999999,51,762,2018,1122.5933333333335,159656.8685519591,109783255.9536981
1509,1560,2016-07-27,2017-10-06,2,3979.56,8,2205.48,1181,436,2016,1989.78,282989.42678023846,624127520.9752803
1510,1562,2020-01-22,2020-10-18,3,4747.43,18,2148.99,73,270,2020,1582.4766666666667,225062.14998296418,483656309.6918902
1511,1563,2016-03-27,2020-05-09,5,17503.879999999997,27,10199.3,235,1504,2016,3500.7759999999994,497885.4916252128,5078083494.733032
1512,1565,2016-12-03,2018-04-30,2,6992.37,19,3544.4799999999996,975,513,2016,3496.185,497232.5528790459,1762430839.0287204
1513,1566,2016-01-03,2019-08-24,5,14954.350000000002,37,8888.660000000002,494,1329,2016,2990.8700000000003,425365.913253833,3780932978.502816
1514,1567,2017-07-05,2019-01-16,3,12652.92,25,5179.92,714,560,2017,4217.64,599838.9399659283,3107117721.9083114
1515,1568,2016-08-30,2018-11-29,2,10551.92,18,7326.98,762,821,2016,5275.96,750354.7608858601,5497834325.915479
1516,1569,2018-05-18,2018-05-18,1,849.66,1,208.07999999999996,957,0,2018,849.66,120839.89001703575,25144364.314744793
1517,1570,2017-03-27,2020-04-25,4,15272.44,28,8592.650000000001,249,1125,2017,3818.11,543017.19802385,4665956726.599635
1518,1571,2016-04-13,2020-03-29,5,12461.24,31,5989.73,276,1446,2016,2492.248,354451.16189437814,2123066757.9336133
1519,1572,2016-06-09,2020-12-20,3,14250.48,28,6842.72,10,1655,2016,4750.16,675574.7145485518,4622768610.735666
1520,1573,2016-01-27,2016-11-24,3,4792.92,7,2136.16,1497,302,2016,1597.64,227218.70146507662,485375501.32163805
1521,1574,2016-05-26,2020-11-25,3,7354.16,26,3100.4800000000005,35,1644,2016,2451.3866666666668,348639.80320272566,1080950737.033987
1522,1575,2018-11-21,2019-12-01,3,5535.150000000001,15,1736.9100000000003,395,375,2018,1845.0500000000002,262405.71413969336,455775108.9463749
1523,1576,2017-03-01,2018-11-27,3,8009.1,18,4205.459999999999,764,636,2017,2669.7000000000003,379688.64531516185,1596765410.3271003
1524,1577,2017-08-06,2020-02-28,3,3265.62,10,863.23,306,936,2017,1088.54,154813.75359454853,133639876.51542214
1525,1578,2018-01-15,2020-01-21,2,6390.24,11,4119.08,344,736,2018,3195.12,454414.64749574097,1871770286.2067566
1526,1579,2018-04-16,2019-02-26,2,3389.3500000000004,8,1895.38,673,316,2018,1694.6750000000002,241019.16132879045,456822897.9993629
1527,1580,2017-02-12,2020-04-12,3,10070.14,13,4141.5599999999995,262,1155,2017,3356.713333333333,477396.68810902885,1977167027.6048293
1528,1581,2016-03-14,2018-10-13,2,4530.58,13,2021.49,809,943,2016,2265.29,322172.8626235093,651269220.0647979
1529,1582,2017-02-06,2019-06-18,4,12872.85,22,3803.4100000000003,561,862,2017,3218.2125,457698.8966780238,1740816560.6141627
1530,1583,2017-01-13,2020-12-11,8,37525.82,61,17181.33,19,1428,2017,4690.7275,667122.1373253833,11462045591.692728
1531,1584,2018-01-10,2018-09-30,3,3352.21,11,2101.77,822,263,2018,1117.4033333333334,158918.73914821123,334010638.3795359
1532,1585,2020-02-09,2020-02-09,1,171.95,1,101.36,325,0,2020,171.95,24454.980919931848,2478756.866044292
1533,1586,2016-05-27,2019-11-25,3,9450.18,20,5938.77,401,1277,2016,3150.06,448006.14827938663,2660605473.217173
1534,1587,2019-09-10,2019-09-10,1,1543.36,4,1170.24,477,0,2019,1543.36,219498.92034071544,256866416.53951883
1535,1588,2016-08-04,2017-11-02,3,8272.42,17,3186.120000000001,1154,455,2016,2757.4733333333334,392171.8973764906,1249506725.6691844
1536,1589,2017-12-09,2019-11-28,3,14812.28,20,6276.480000000001,398,719,2017,4937.426666666667,702208.0542419079,4407394808.288251
1537,1591,2016-02-04,2019-02-07,5,6435.07,29,3533.3999999999996,692,1099,2016,1287.014,183041.01665417373,646757128.2458574
1538,1592,2016-01-14,2017-02-07,2,1030.84,10,329.96999999999997,1422,390,2016,515.42,73303.78752981259,24188050.771212257
1539,1593,2016-10-07,2020-02-10,2,5248.8,14,1965.72,324,1221,2016,2624.4,373246.01294718904,733697152.5705484
1540,1594,2016-08-13,2016-08-24,2,9185.04,12,3050.5200000000013,1589,11,2016,4592.52,653154.9227938671,1992462155.0811481
1541,1595,2019-09-20,2019-09-20,1,3494.4,5,400.4000000000001,467,0,2019,3494.4,496978.6875638841,198990266.50057924
1542,1596,2016-02-15,2019-04-11,3,16059.38,27,8714.539999999999,629,1151,2016,5353.126666666666,761329.5172742758,6634636531.467366
1543,1597,2016-01-27,2018-06-04,4,8967.72,25,3405.7300000000005,940,859,2016,2241.93,318850.5691993185,1085918949.039195
1544,1599,2016-07-11,2016-07-11,1,7858.62,9,3367.9800000000005,1633,0,2016,7858.62,1117664.4498807492,3764271513.909366
1545,1600,2019-07-02,2020-08-21,4,9538.36,24,3814.0199999999995,131,416,2019,2384.59,339139.883407155,1293486298.1125572
1546,1601,2017-12-20,2017-12-20,1,2346.3,5,1374.6,1106,0,2017,2346.3,333694.22350936965,458696079.6359795
1547,1602,2019-11-20,2019-11-20,1,4139.76,6,660.6000000000004,406,0,2019,4139.76,588762.7322657581,388936660.93476003
1548,1603,2017-06-10,2020-07-12,4,5963.53,27,2571.9900000000002,171,1128,2017,1490.8825,212035.49340715498,545353168.6882685
1549,1604,2016-03-28,2020-08-18,4,6249.58,21,2235.38,134,1604,2016,1562.395,222206.1059284497,496715085.0703379
1550,1605,2016-11-17,2019-11-14,3,7863.6,16,4613.6,412,1092,2016,2621.2000000000003,372790.90425894374,1719908115.889063
1551,1606,2019-09-17,2019-09-17,1,1300.96,4,927.28,470,0,2019,1300.96,185024.43720613283,171569460.13250285
1552,1607,2016-05-14,2020-02-01,5,12462.529999999999,32,2596.0899999999997,333,1358,2016,2492.506,354487.85503236786,920282375.5709798
1553,1608,2016-10-14,2020-06-04,3,5374.34,14,3057.0199999999995,209,1329,2016,1791.4466666666667,254782.16954003402,778874187.9272747
1554,1609,2017-04-04,2018-08-22,3,5579.72,24,2110.28,861,505,2017,1859.9066666666668,264518.65103918227,558208418.9149656
1555,1610,2016-04-18,2019-11-22,5,12486.84,34,7808.139999999999,404,1313,2016,2497.368,355179.33579557063,2773289978.9988265
1556,1611,2016-04-06,2020-03-05,5,8226.33,22,4509.25,300,1429,2016,1645.266,233992.1409608177,1055129061.6275672
1557,1612,2017-08-03,2020-08-29,3,9827.300000000001,19,3874.3,123,1122,2017,3275.766666666667,465884.33458262344,1804975677.473458
1558,1613,2016-04-23,2020-08-09,4,17455.64,22,6251.340000000001,143,1569,2016,4363.91,620641.6736626915,3879842120.2345304
1559,1614,2016-06-08,2019-05-22,3,15179.460000000001,21,6285.120000000001,588,1078,2016,5059.820000000001,719615.0134241908,4522866713.17265
1560,1615,2016-03-23,2020-09-20,5,9831.74,24,5990.46,101,1642,2016,1966.348,279656.89341056213,1675273433.700236
1561,1616,2016-06-28,2020-03-04,2,2452.2000000000003,8,1099.8000000000002,301,1345,2016,1226.1000000000001,174377.73833049403,191780636.61587736
1562,1617,2016-02-17,2018-04-04,2,3956.85,6,1934.2800000000002,1001,777,2016,1978.425,281374.5020442929,544257071.814235
1563,1618,2019-07-21,2020-07-21,4,13248.73,29,7074.9000000000015,162,366,2019,3312.1825,471063.4477512776,3332726786.4955144
1564,1621,2016-11-25,2018-10-09,3,2919.36,11,1740.4399999999998,813,683,2016,973.12,138398.55209540032,240874376.0089185
1565,1622,2016-08-03,2020-01-18,8,14225.22,39,7196.96,347,1263,2016,1778.1525,252891.4536797274,1820049676.474851
1566,1623,2017-09-20,2017-09-20,1,1263.36,2,579.0399999999998,1197,0,2017,1263.36,179676.91011925036,104040118.0354507
1567,1624,2018-01-09,2019-11-21,4,17280.030000000002,30,10078.650000000001,405,681,2018,4320.007500000001,614397.7957921635,6192300344.560689
1568,1625,2016-12-23,2019-06-22,4,12047.75,24,4826.280000000001,557,911,2016,3011.9375,428362.1639693355,2067395744.7219248
1569,1626,2017-05-30,2018-12-16,3,1413.52,6,394.82,745,565,2017,471.17333333333335,67010.9617717206,26457267.926710725
1570,1628,2017-05-28,2019-03-11,3,6231.2,12,1952.4699999999998,660,652,2017,2077.0666666666666,295403.4643952299,576766402.1277544
1571,1629,2016-10-13,2020-07-26,2,4429.39,6,859.5,157,1382,2016,2214.695,314977.1675979557,270722875.5504429
1572,1630,2017-11-21,2019-10-03,3,3250.5699999999997,7,882.6399999999998,454,681,2017,1083.5233333333333,154100.27591141395,136015067.53045037
1573,1631,2017-08-06,2020-01-15,5,10118.97,25,4899.49,350,892,2017,2023.7939999999999,287826.94769335596,1410205251.9541206
1574,1632,2018-05-15,2018-05-15,1,6333.6,8,4454.400000000001,960,0,2018,6333.6,900773.8712095399,4012407131.9157753
1575,1633,2019-09-11,2020-10-27,2,6864.3,15,1941.8399999999997,64,412,2019,3432.15,488125.4013628619,947861429.3824596
1576,1634,2018-12-10,2018-12-10,1,126.72,2,20.480000000000004,751,0,2018,126.72,18022.304054514476,369096.7870364565
1577,1635,2017-04-10,2020-12-23,2,5628.96,10,3108.0000000000005,7,1353,2017,2814.48,400279.46902896074,1244068589.74201
1578,1636,2016-07-17,2019-12-13,4,5893.92,26,883.1599999999999,383,1244,2016,1473.48,209560.4843611584,185075437.3684006
1579,1637,2016-05-03,2019-11-11,6,10577.22,25,4678.68,415,1287,2016,1762.87,250717.9541396933,1173029077.6743002
1580,1638,2017-04-13,2020-03-07,4,3998.6,16,1800.2800000000004,298,1059,2017,999.65,142171.68756388413,255948845.6875094
1581,1639,2020-03-09,2020-10-11,3,8661.32,21,4860.629999999999,80,216,2020,2887.1066666666666,410608.53996592836,1995816187.61459
1582,1640,2016-03-18,2018-11-02,3,4200.69,12,1136.9099999999999,789,959,2016,1400.2299999999998,199142.76204429296,226407397.5957771
1583,1641,2018-09-01,2020-05-18,2,7564.139999999999,14,3143.62,226,625,2018,3782.0699999999997,537891.5364224871,1690926591.728459
1584,1642,2017-08-16,2020-06-29,2,8062.879999999999,12,4399.22,184,1048,2017,4031.4399999999996,573357.303168654,2522324915.245606
1585,1643,2016-09-08,2020-12-13,6,12929.960000000001,33,5189.840000000001,17,1557,2016,2154.9933333333333,306486.30909710383,1590614906.4045136
1586,1644,2017-07-16,2017-12-06,2,10642.099999999999,14,5079.969999999999,1120,143,2017,5321.049999999999,756767.5267461668,3844356332.844724
1587,1645,2020-10-13,2020-10-13,1,1995.28,4,692.24,78,0,2020,1995.28,283771.6448381601,196438083.42276794
1588,1646,2016-02-26,2017-01-18,4,5922.84,29,2517.01,1442,327,2016,1480.71,210588.74555366265,530053978.4460245
1589,1647,2019-08-10,2019-08-10,1,6850.8,8,1384.0,508,0,2019,6850.8,974330.8129471889,1348473845.1189094
1590,1648,2016-03-01,2019-12-06,8,22204.81,58,9463.619999999999,390,1375,2016,2775.60125,394750.0762436115,3735764716.5405664
1591,1649,2018-07-26,2019-02-26,2,6833.120000000001,16,3519.92,673,215,2018,3416.5600000000004,485908.1687223168,1710357881.2490573
1592,1650,2017-09-01,2018-02-27,2,6936.63,15,4102.26,1037,179,2017,3468.315,493268.8406473594,2023517034.2340367
1593,1651,2016-08-12,2020-09-20,7,15308.18,41,7731.08,101,1500,2016,2186.882857142857,311021.6838938914,2404533519.918386
1594,1652,2019-02-12,2019-10-08,4,9846.4,29,2587.100000000001,449,238,2019,2461.6,350092.35843270866,905723940.5012609
1595,1653,2016-11-18,2020-12-23,6,25261.59,44,9203.03,7,1496,2016,4210.265,598790.056660988,5510682855.152773
1596,1654,2016-08-01,2019-04-13,5,8082.3099999999995,23,3082.64,627,985,2016,1616.462,229895.5938807495,708685353.5205536
1597,1655,2016-03-27,2018-11-24,3,11553.43,16,7203.85,767,972,2016,3851.1433333333334,547715.2470868824,3945658482.7268376
1598,1656,2016-06-21,2018-12-06,4,4843.46,24,2690.87,755,898,2016,1210.865,172210.99431005106,463397398.2590871
1599,1658,2016-02-12,2019-08-20,5,9846.66,26,4127.59,498,1285,2016,1969.3319999999999,280081.2822623509,1156060699.853257
1600,1659,2016-02-09,2020-08-01,5,8383.63,23,2901.87,151,1635,2016,1676.7259999999999,238466.4282521294,691998574.1520067
1601,1660,2016-07-06,2020-07-23,4,11844.04,17,6356.639999999999,160,1478,2016,2961.01,421119.18030664395,2676903026.304425
1602,1661,2019-03-24,2019-08-01,2,8914.3,13,1578.9799999999996,517,130,2019,4457.15,633902.4030664393,1000919216.393846
1603,1662,2019-04-23,2020-07-24,4,11175.44,24,7338.650000000001,159,458,2019,2793.86,397346.86241908,2915989551.891782
1604,1663,2016-03-14,2020-12-19,3,7059.32,20,2409.44,11,1741,2016,2353.1066666666666,334662.2776149914,806348678.176665
1605,1664,2019-01-21,2020-12-01,2,1449.87,4,193.50999999999988,29,680,2019,724.935,103101.31778534921,19951136.00464291
1606,1665,2016-06-10,2017-07-10,2,8977.28,15,5664.32,1269,395,2016,4488.64,638380.9570017036,3615994022.363889
1607,1666,2018-03-20,2020-08-02,2,2070.84,7,1126.64,150,866,2018,1035.42,147258.9493696763,165907822.71785212
1608,1667,2016-05-30,2019-09-01,7,24285.59,40,12189.390000000001,486,1189,2016,3469.37,493418.88429301523,6014475214.012438
1609,1668,2017-06-26,2019-06-30,3,7420.97,12,2153.51,549,734,2017,2473.6566666666668,351807.0752299829,757620054.5785205
1610,1669,2018-02-04,2020-07-06,3,7114.219999999999,26,2159.7400000000002,177,883,2018,2371.4066666666663,337264.9304258943,728404560.8380209
1611,1670,2016-12-23,2020-06-24,3,2538.61,18,460.2200000000001,189,1279,2016,846.2033333333334,120348.27781942076,55386684.418053836
1612,1671,2016-08-22,2017-06-02,2,9323.79,16,5293.490000000001,1307,284,2016,4661.895,663021.5369335604,3509697875.5424333
1613,1672,2016-01-20,2020-12-10,7,23980.14,44,12015.220000000001,20,1786,2016,3425.7342857142858,487212.9490776344,5853970770.016575
1614,1673,2017-03-20,2018-08-05,4,9714.03,15,2105.709999999999,878,503,2017,2428.5075,345385.89459965925,727282532.1174482
1615,1675,2016-05-30,2020-02-06,4,15185.24,30,5565.09,328,1347,2016,3796.31,539916.7700851788,3004685418.0333276
1616,1676,2017-03-21,2017-03-21,1,2058.6000000000004,5,1357.8000000000002,1380,0,2017,2058.6000000000004,292777.1080068143,397532757.25165254
1617,1677,2016-04-10,2017-10-04,2,7526.28,10,5327.44,1183,542,2016,3763.14,535199.2840885859,2851242074.0248957
1618,1678,2018-11-22,2018-11-22,1,1349.64,3,132.02999999999997,769,0,2018,1349.64,191947.77812606472,25342865.145984318
1619,1679,2016-01-04,2020-09-30,4,10262.75,19,3753.37,91,1731,2016,2565.6875,364895.8351788756,1369589080.8853362
1620,1680,2017-08-30,2017-08-30,1,876.33,9,288.9,1218,0,2017,876.33,124632.93649063031,36006455.352143094
1621,1681,2016-04-11,2018-09-03,4,6975.05,29,3027.06,849,875,2016,1743.7625,248000.45749574102,750712264.8670578
1622,1682,2016-09-26,2020-05-10,4,10510.29,26,5888.76,234,1322,2016,2627.5725,373697.2105451448,2200613185.569827
1623,1683,2018-05-08,2019-04-18,2,5561.4400000000005,15,2285.7799999999997,622,345,2018,2780.7200000000003,395478.0723679727,903975868.2572645
1624,1684,2017-08-20,2019-08-10,3,5271.84,20,1677.56,508,720,2017,1757.28,249922.93614991478,419260720.767651
1625,1685,2016-05-11,2020-03-23,6,22901.16,31,9920.48,282,1412,2016,3816.86,542839.4211925042,5385227621.151814
1626,1686,2017-04-17,2020-08-26,4,6300.64,28,2916.42,126,1227,2017,1575.16,224021.56293015328,653340966.5607576
1627,1687,2016-04-10,2018-12-20,2,15417.599999999999,20,2248.3999999999987,741,984,2016,7708.799999999999,1096356.8299829639,2465048696.5336947
1628,1688,2016-04-15,2019-02-08,3,7743.450000000001,18,3664.5299999999997,691,1029,2016,2581.15,367094.9345826235,1345230400.6260612
1629,1689,2016-01-30,2019-10-30,3,1739.3600000000001,10,1186.96,427,1369,2016,579.7866666666667,82458.10916524702,97874477.2547816
1630,1690,2018-05-30,2020-01-02,4,11357.2,22,6003.08,363,582,2018,2839.3,403809.40579216345,2424100167.7228208
1631,1691,2017-11-19,2018-04-08,2,3498.04,12,1268.52,997,140,2017,1749.02,248748.18684838156,315542049.980909
1632,1692,2016-05-22,2016-05-22,1,9343.6,10,2584.4,1683,0,2016,9343.6,1328860.4810902893,3434307027.329744
1633,1693,2016-06-23,2018-03-05,5,14564.220000000001,24,7231.71,1031,620,2016,2912.844,414268.94121976144,2995872844.908361
1634,1694,2016-09-17,2019-08-17,3,15713.98,23,9980.419999999998,501,1064,2016,5237.993333333333,744955.0859284495,7434964638.702015
1635,1695,2018-02-01,2020-08-14,2,7352.5599999999995,16,2555.4399999999996,138,925,2018,3676.2799999999997,522845.9276320272,1336101397.3079875
1636,1696,2017-09-10,2019-06-18,2,5979.64,14,2675.7999999999997,561,646,2017,2989.82,425216.5807155025,1137794526.6785414
1637,1697,2017-09-16,2018-01-08,2,12864.64,18,7336.960000000001,1087,114,2017,6432.32,914813.9742419078,6711953536.453909
1638,1698,2016-09-24,2018-11-01,2,11812.4,16,2656.9,790,768,2016,5906.2,839988.4170357749,2231765225.2223506
1639,1699,2017-04-04,2020-11-08,2,7294.4800000000005,10,4899.92,52,1314,2017,3647.2400000000002,518715.816286201,2541666002.537082
1640,1700,2016-09-02,2020-10-21,4,11304.19,23,2640.23,70,1510,2016,2826.0475,401924.61582623504,1061173428.4429005
1641,1701,2018-04-11,2020-11-20,2,4652.16,9,3525.0,40,954,2018,2326.08,330818.50548551953,1166135231.8364563
