,CustomerGender,ProductName,ProductPrice,CostOfGood,ProductCategory,CustomerCountry,CustomerContinent,OrderTime,OrderDay,OrderMonth,QuantitySold,discountPerQuantity,salePrice,OrderYear,ExpectedRevenue,PricePerQuantity,DiscountPercentage,dateOfPurchase
4295,Female,Table,949.0,512.46,Jewelery,Northern Mariana Islands,Oceania,17:35:00,20,August,4,0.06,3568.24,2018,436.53999999999996,892.06,0.01,20 August 2018
4296,Female,Fish,180.0,82.8,Books,Cyprus,Europe,21:25:00,8,December,3,0.06,507.6,2017,97.2,169.20000000000002,0.03,8 December 2017
4297,Male,Mouse,631.0,271.33,Toys,Sudan,Africa,14:10:00,20,January,2,0.05,1198.9,2019,359.67,599.45,0.01,20 January 2019
4298,Female,Pizza,822.0,312.36,Toys,Nepal,Asia,15:28:00,2,July,8,0.05,6247.2,2020,509.64,780.9,0.01,2 July 2020
4299,Female,Bike,956.0,592.72,Health,Nigeria,Africa,22:10:00,15,November,4,0.05,3632.8,2016,363.28,908.2,0.01,15 November 2016
4300,Male,Pizza,206.0,111.24,Books,Zambia,Africa,20:51:00,30,September,9,0.03,1798.38,2019,94.76,199.82000000000002,0.01,30 September 2019
4301,Male,Keyboard,214.0,102.72,Electronics,Liechtenstein,Europe,22:56:00,21,December,8,0.02,1677.76,2017,111.28,209.72,0.01,21 December 2017
4302,Male,Sausages,900.0,648.0,Music,Uzbekistan,Asia,11:47:00,16,April,7,0.06,5922.0,2020,252.0,846.0,0.01,16 April 2020
4303,Male,Ball,232.0,132.24,Tools,Laos,Asia,11:42:00,19,October,2,0.1,417.6,2020,99.75999999999999,208.8,0.04,19 October 2020
4304,Male,Gloves,658.0,164.5,Clothing,Marshall Islands,Oceania,12:26:00,10,December,7,0.01,4559.94,2016,493.5,651.42,0.0,10 December 2016
4305,Female,Tuna,446.0,89.19999999999999,Games,Finland,Europe,20:16:00,4,August,5,0.01,2207.7000000000003,2020,356.8,441.5400000000001,0.0,4 August 2020
4306,Female,Keyboard,312.0,215.28,Jewelery,Lithuania,Europe,16:15:00,11,April,1,0.1,280.8,2016,96.72,280.8,0.03,11 April 2016
4307,Female,Fish,616.0,141.68,Home,Rwanda,Africa,10:16:00,15,November,3,0.06,1737.12,2019,474.32,579.04,0.01,15 November 2019
4308,Female,Chair,600.0,498.0,Beauty,Estonia,Europe,15:49:00,16,September,1,0.1,540.0,2020,102.0,540.0,0.02,16 September 2020
4309,Female,Bike,697.0,223.04,Health,Slovakia,Europe,12:32:00,26,January,9,0.08,5771.16,2019,473.96000000000004,641.24,0.01,26 January 2019
4310,Male,Gloves,942.0,668.8199999999999,Games,Mozambique,Africa,16:24:00,24,July,9,0.02,8308.44,2020,273.18000000000006,923.1600000000001,0.0,24 July 2020
4311,Female,Bike,452.0,212.44,Health,Ivory Coast,Africa,19:54:00,10,September,8,0.01,3579.84,2020,239.56,447.48,0.0,10 September 2020
4312,Female,Chicken,187.0,89.76,Books,Austria,Europe,13:11:00,4,April,5,0.03,906.95,2020,97.24,181.39000000000001,0.02,4 April 2020
4313,Male,Mouse,118.0,40.120000000000005,Baby,Montenegro,Europe,22:52:00,13,December,10,0.08,1085.6,2020,77.88,108.55999999999999,0.07,13 December 2020
4314,Female,Towels,942.0,405.06,Home,Mayotte,Africa,15:19:00,26,February,6,0.09,5143.32,2017,536.94,857.2199999999999,0.01,26 February 2017
4315,Male,Bike,397.0,158.8,Baby,Sao Tome and Principe,Africa,18:36:00,14,January,4,0.1,1429.2,2016,238.2,357.3,0.03,14 January 2016
4316,Female,Hat,821.0,574.7,Movies,Northern Mariana Islands,Oceania,14:32:00,29,April,9,0.09,6723.99,2017,246.29999999999995,747.11,0.01,29 April 2017
4317,Female,Table,968.0,416.24,Garden,Pitcairn,Oceania,11:33:00,6,March,3,0.07,2700.7200000000003,2019,551.76,900.2400000000001,0.01,6 March 2019
4318,Male,Shoes,461.0,235.11,Tools,Nauru,Oceania,17:43:00,9,March,6,0.02,2710.68,2016,225.89,451.78,0.0,9 March 2016
4319,Female,Shoes,28.0,10.920000000000002,Industrial,Wallis and Futuna,Oceania,11:19:00,28,February,5,0.1,126.0,2019,17.08,25.2,0.36,28 February 2019
4320,Female,Shoes,602.0,246.82,Movies,Luxembourg,Europe,11:22:00,25,March,1,0.04,577.92,2019,355.18,577.92,0.01,25 March 2019
4321,Male,Car,368.0,187.68,Movies,Vatican,Europe,11:50:00,23,June,7,0.06,2421.44,2016,180.32,345.92,0.02,23 June 2016
4322,Male,Ball,894.0,339.72,Kids,Ireland,Europe,12:21:00,1,August,6,0.04,5149.4400000000005,2017,554.28,858.2400000000001,0.0,1 August 2017
4323,Male,Table,23.0,16.1,Computers,Gibraltar,Europe,19:35:00,19,June,4,0.01,91.08,2019,6.899999999999999,22.77,0.04,19 June 2019
4324,Male,Gloves,809.0,614.84,Grocery,Malaysia,Asia,15:44:00,2,February,3,0.03,2354.19,2017,194.15999999999997,784.73,0.0,2 February 2017
4325,Male,Soap,661.0,561.85,Jewelery,Albania,Europe,23:10:00,1,December,1,0.03,641.17,2016,99.14999999999998,641.17,0.0,1 December 2016
4326,Female,Soap,108.0,37.8,Health,Palau,Oceania,20:50:00,6,May,5,0.05,513.0,2018,70.2,102.6,0.05,6 May 2018
4327,Female,Hat,923.0,701.48,Sports,New Zealand,Oceania,19:23:00,26,May,1,0.07,858.39,2017,221.51999999999998,858.39,0.01,26 May 2017
4328,Male,Pizza,767.0,406.51,Tools,Guyana,South America,22:48:00,27,January,5,0.08,3528.2,2017,360.49,705.64,0.01,27 January 2017
4329,Female,Shoes,171.0,129.96,Kids,Lesotho,Africa,13:32:00,7,September,6,0.07,954.18,2016,41.03999999999999,159.03,0.04,7 September 2016
4330,Male,Car,283.0,144.33,Home,Panama,North America,13:35:00,8,September,4,0.1,1018.8,2016,138.67,254.7,0.04,8 September 2016
4331,Male,Computer,507.0,400.53,Kids,Algeria,Africa,12:35:00,23,August,1,0.09,461.37,2019,106.47000000000003,461.37,0.02,23 August 2019
4332,Male,Soap,338.0,212.94,Books,Turkey,Asia,23:37:00,17,March,1,0.04,324.48,2016,125.06,324.48,0.01,17 March 2016
4333,Male,Bike,177.0,136.29,Toys,Laos,Asia,17:20:00,25,June,4,0.1,637.2,2018,40.71000000000001,159.3,0.06,25 June 2018
4334,Female,Table,82.0,21.32,Industrial,Algeria,Africa,18:16:00,30,January,8,0.09,596.96,2017,60.68,74.62,0.11,30 January 2017
4335,Male,Chair,348.0,236.64,Home,Saint Lucia,North America,21:56:00,11,February,1,0.09,316.68,2020,111.36000000000001,316.68,0.03,11 February 2020
4336,Female,Towels,37.0,25.53,Music,Eritrea,Africa,20:19:00,25,January,3,0.05,105.45,2020,11.469999999999999,35.15,0.14,25 January 2020
4337,Female,Chicken,35.0,7.699999999999999,Automotive,Mauritania,Africa,17:13:00,11,October,7,0.01,242.55,2020,27.3,34.65,0.03,11 October 2020
4338,Male,Towels,437.0,222.87,Jewelery,Iraq,Asia,19:45:00,21,December,3,0.02,1284.78,2019,214.13,428.26,0.0,21 December 2019
4339,Male,Bacon,100.0,59.0,Clothing,Mozambique,Africa,15:40:00,28,February,7,0.09,637.0,2020,41.0,91.0,0.09,28 February 2020
4340,Male,Ball,835.0,684.7,Electronics,Liberia,Africa,16:53:00,13,July,2,0.08,1536.4,2017,150.29999999999995,768.2,0.01,13 July 2017
4341,Male,Keyboard,531.0,398.25,Toys,Guernsey,Europe,20:42:00,27,April,4,0.07,1975.32,2016,132.75,493.83,0.01,27 April 2016
4342,Female,Shoes,85.0,20.40000000000001,Tools,Luxembourg,Europe,15:12:00,3,March,4,0.06,319.6,2020,64.6,79.9,0.07,3 March 2020
4343,Male,Cheese,46.0,26.68,Health,Saint Martin,North America,16:59:00,1,November,3,0.03,133.86,2016,19.32,44.620000000000005,0.07,1 November 2016
4344,Female,Car,67.0,22.11,Sports,Kenya,Africa,17:17:00,6,October,9,0.08,554.76,2017,44.89,61.64,0.12,6 October 2017
4345,Male,Ball,371.0,178.08,Music,Latvia,Europe,14:37:00,23,June,8,0.07,2760.24,2017,192.92,345.03,0.02,23 June 2017
4346,Male,Hat,600.0,162.0,Clothing,Latvia,Europe,20:17:00,25,January,4,0.04,2304.0,2020,438.0,576.0,0.01,25 January 2020
4347,Female,Bike,931.0,707.56,Industrial,South Sudan,Africa,19:43:00,3,June,4,0.05,3537.8,2017,223.44000000000005,884.45,0.01,3 June 2017
4348,Male,Table,731.0,263.16,Kids,Norfolk Island,Oceania,21:23:00,20,May,3,0.06,2061.42,2020,467.84,687.14,0.01,20 May 2020
4349,Male,Shirt,414.0,306.36,Books,Sint Maarten,North America,19:40:00,11,April,2,0.05,786.6,2017,107.63999999999999,393.3,0.01,11 April 2017
4350,Male,Table,945.0,245.70000000000005,Industrial,Israel,Asia,17:26:00,17,January,10,0.01,9355.5,2017,699.3,935.55,0.0,17 January 2017
4351,Male,Tuna,9.0,2.25,Grocery,Wallis and Futuna,Oceania,10:41:00,14,January,3,0.04,25.92,2016,6.75,8.64,0.44,14 January 2016
4352,Female,Sausages,238.0,145.18,Games,Liechtenstein,Europe,17:43:00,20,November,3,0.08,656.88,2020,92.82,218.96,0.03,20 November 2020
4353,Female,Salad,637.0,388.57,Movies,Central African Republic,Africa,17:20:00,11,February,2,0.03,1235.78,2017,248.43,617.89,0.0,11 February 2017
4354,Male,Sausages,388.0,205.64,Computers,Iraq,Asia,17:48:00,22,March,7,0.08,2498.72,2018,182.36,356.96,0.02,22 March 2018
4355,Male,Tuna,683.0,307.35,Baby,Mongolia,Asia,23:35:00,19,February,1,0.09,621.53,2020,375.65,621.53,0.01,19 February 2020
4356,Female,Shoes,29.0,19.14,Movies,New Zealand,Oceania,18:53:00,22,March,8,0.07,215.76,2018,9.86,26.97,0.24,22 March 2018
4357,Male,Salad,67.0,55.61,Garden,Afghanistan,Asia,11:35:00,15,April,4,0.01,265.32,2020,11.39,66.33,0.01,15 April 2020
4358,Male,Car,884.0,212.16,Industrial,Belarus,Europe,13:44:00,4,November,9,0.04,7637.76,2019,671.84,848.64,0.0,4 November 2019
4359,Male,Chips,501.0,135.26999999999998,Jewelery,Argentina,South America,14:31:00,4,November,8,0.01,3967.92,2020,365.73,495.99,0.0,4 November 2020
4360,Male,Cheese,469.0,398.65,Sports,Algeria,Africa,13:58:00,13,March,1,0.07,436.17,2016,70.35000000000002,436.17,0.01,13 March 2016
4361,Male,Sausages,737.0,154.76999999999998,Books,Tanzania,Africa,11:43:00,16,April,7,0.01,5107.41,2016,582.23,729.63,0.0,16 April 2016
4362,Female,Gloves,102.0,81.6,Books,Guinea-Bissau,Africa,19:21:00,22,May,2,0.01,201.96,2019,20.400000000000006,100.98,0.01,22 May 2019
4363,Male,Pizza,784.0,258.72,Computers,Luxembourg,Europe,15:17:00,30,February,4,0.1,2822.4,2020,525.28,705.6,0.01,30 February 2020
4364,Female,Ball,565.0,293.8,Grocery,Fiji,Oceania,15:47:00,1,March,8,0.09,4113.2,2019,271.2,514.15,0.02,1 March 2019
4365,Male,Shoes,964.0,510.92,Tools,Niger,Africa,19:37:00,22,March,1,0.03,935.08,2019,453.08,935.08,0.0,22 March 2019
4366,Female,Hat,760.0,357.2,Baby,Samoa,Oceania,13:57:00,24,May,3,0.08,2097.6000000000004,2017,402.8,699.2000000000002,0.01,24 May 2017
4367,Male,Car,89.0,49.84,Books,Myanmar,Asia,21:40:00,2,July,6,0.04,512.64,2020,39.16,85.44,0.04,2 July 2020
4368,Male,Keyboard,565.0,214.7,Jewelery,British Virgin Islands,North America,21:50:00,25,March,6,0.07,3152.7000000000003,2018,350.3,525.45,0.01,25 March 2018
4369,Male,Towels,591.0,159.57,Beauty,Zimbabwe,Africa,21:33:00,5,November,10,0.09,5378.099999999999,2019,431.43,537.81,0.02,5 November 2019
4370,Female,Cheese,132.0,33.0,Electronics,Guam,Oceania,10:44:00,2,September,1,0.01,130.68,2019,99.0,130.68,0.01,2 September 2019
4371,Male,Bike,919.0,487.07,Electronics,Switzerland,Europe,18:18:00,5,August,6,0.07,5128.02,2020,431.93,854.6700000000001,0.01,5 August 2020
4372,Female,Shoes,956.0,277.24,Movies,Iran,Asia,15:46:00,16,May,10,0.04,9177.6,2018,678.76,917.76,0.0,16 May 2018
4373,Female,Shoes,307.0,211.83,Computers,Pitcairn,Oceania,18:51:00,4,August,4,0.06,1154.32,2017,95.16999999999999,288.58,0.02,4 August 2017
4374,Female,Table,828.0,289.79999999999995,Home,Panama,North America,13:11:00,16,February,6,0.02,4868.64,2017,538.2,811.44,0.0,16 February 2017
4375,Male,Pizza,970.0,339.5,Jewelery,Grenada,North America,18:46:00,21,July,8,0.1,6984.0,2016,630.5,873.0,0.01,21 July 2016
4376,Female,Chips,789.0,568.08,Industrial,Andorra,Europe,21:35:00,13,November,7,0.05,5246.849999999999,2017,220.91999999999996,749.55,0.01,13 November 2017
4377,Male,Tuna,926.0,231.5,Health,Djibouti,Africa,21:22:00,4,July,3,0.03,2694.66,2020,694.5,898.2199999999999,0.0,4 July 2020
4378,Male,Keyboard,248.0,64.47999999999999,Clothing,Vatican,Europe,16:31:00,18,December,4,0.05,942.4,2018,183.52,235.6,0.02,18 December 2018
4379,Male,Tuna,203.0,54.81,Tools,Egypt,Africa,23:27:00,23,June,9,0.04,1753.92,2020,148.19,194.88,0.02,23 June 2020
4380,Male,Chicken,290.0,174.0,Outdoors,Cyprus,Europe,22:27:00,5,May,10,0.04,2784.0,2018,116.0,278.4,0.01,5 May 2018
4381,Male,Chips,700.0,280.0,Computers,Democratic Republic of the Congo,Africa,13:59:00,17,February,7,0.09,4459.0,2016,420.0,637.0,0.01,17 February 2016
4382,Male,Hat,986.0,404.26,Health,Slovakia,Europe,11:30:00,25,September,10,0.03,9564.2,2020,581.74,956.4200000000001,0.0,25 September 2020
4383,Female,Sausages,405.0,178.2,Jewelery,Guernsey,Europe,11:55:00,7,December,9,0.08,3353.4,2016,226.8,372.6,0.02,7 December 2016
4384,Male,Chips,142.0,29.819999999999997,Garden,Anguilla,North America,16:14:00,9,March,9,0.01,1265.22,2017,112.18,140.58,0.01,9 March 2017
4385,Male,Chair,345.0,86.25,Electronics,Haiti,North America,17:17:00,23,July,6,0.06,1945.8,2020,258.75,324.3,0.02,23 July 2020
4386,Female,Chair,227.0,190.68,Baby,Saint Barthelemy,North America,12:36:00,7,January,10,0.05,2156.5,2020,36.31999999999999,215.65,0.02,7 January 2020
4387,Male,Cheese,434.0,143.22000000000003,Computers,Haiti,North America,19:42:00,21,January,10,0.08,3992.8,2016,290.78,399.28000000000003,0.02,21 January 2016
4388,Female,Computer,355.0,85.19999999999999,Jewelery,Jersey,Europe,21:54:00,6,May,2,0.03,688.7,2017,269.8,344.35,0.01,6 May 2017
4389,Female,Cheese,942.0,678.24,Shoes,Japan,Asia,12:22:00,30,September,6,0.06,5312.88,2016,263.76,885.48,0.01,30 September 2016
4390,Female,Shirt,743.0,579.54,Tools,Bangladesh,Asia,19:54:00,4,April,2,0.09,1352.26,2016,163.46000000000004,676.13,0.01,4 April 2016
4391,Male,Shirt,37.0,24.05,Computers,Swaziland,Africa,22:32:00,1,June,6,0.01,219.78000000000003,2016,12.95,36.63,0.03,1 June 2016
4392,Female,Table,930.0,576.6,Outdoors,Iraq,Asia,16:48:00,19,December,5,0.07,4324.5,2017,353.4,864.9,0.01,19 December 2017
4393,Male,Keyboard,705.0,162.14999999999998,Home,Saudi Arabia,Asia,15:25:00,12,August,1,0.05,669.75,2020,542.85,669.75,0.01,12 August 2020
4394,Female,Bike,759.0,614.79,Home,Slovakia,Europe,13:58:00,23,April,9,0.06,6421.14,2017,144.21000000000004,713.46,0.01,23 April 2017
4395,Male,Chair,982.0,441.9,Automotive,United States,North America,18:56:00,19,August,7,0.09,6255.34,2016,540.1,893.62,0.01,19 August 2016
4396,Male,Soap,783.0,548.1,Baby,Tunisia,Africa,16:15:00,27,October,4,0.08,2881.44,2016,234.89999999999998,720.36,0.01,27 October 2016
4397,Male,Shirt,989.0,761.53,Kids,Chile,South America,10:18:00,3,December,2,0.08,1819.76,2020,227.47000000000003,909.88,0.01,3 December 2020
4398,Male,Bacon,8.0,5.279999999999999,Sports,Georgia,Asia,11:45:00,17,March,9,0.07,66.96,2017,2.7200000000000006,7.4399999999999995,0.88,17 March 2017
4399,Male,Gloves,699.0,545.22,Home,Belarus,Europe,19:24:00,6,February,3,0.02,2055.06,2017,153.77999999999997,685.02,0.0,6 February 2017
4400,Female,Bacon,756.0,521.64,Home,Norfolk Island,Oceania,13:51:00,26,March,10,0.09,6879.6,2018,234.36,687.96,0.01,26 March 2018
4401,Male,Salad,743.0,319.49,Computers,Barbados,North America,23:34:00,17,April,4,0.07,2763.96,2019,423.51,690.99,0.01,17 April 2019
4402,Male,Cheese,586.0,210.96,Grocery,Brazil,South America,22:52:00,16,April,7,0.02,4019.96,2019,375.03999999999996,574.28,0.0,16 April 2019
4403,Male,Towels,302.0,117.78,Games,Cameroon,Africa,23:55:00,14,May,7,0.06,1987.16,2018,184.22,283.88,0.02,14 May 2018
4404,Male,Mouse,982.0,216.04,Beauty,Saint Martin,North America,17:49:00,12,October,1,0.02,962.36,2018,765.96,962.36,0.0,12 October 2018
4405,Female,Towels,532.0,324.52,Health,Turkmenistan,Asia,11:31:00,29,January,2,0.02,1042.72,2020,207.48000000000002,521.36,0.0,29 January 2020
4406,Male,Salad,147.0,82.32,Tools,Saint Barthelemy,North America,19:55:00,30,February,2,0.04,282.24,2019,64.68,141.12,0.03,30 February 2019
4407,Male,Tuna,666.0,306.36,Baby,Ivory Coast,Africa,13:34:00,20,September,5,0.02,3263.4,2017,359.64,652.6800000000001,0.0,20 September 2017
4408,Female,Table,998.0,768.46,Tools,Kuwait,Asia,18:30:00,9,October,4,0.07,3712.56,2016,229.53999999999996,928.14,0.01,9 October 2016
4409,Male,Cheese,202.0,137.36,Automotive,Christmas Island,Asia,21:31:00,28,March,10,0.03,1959.4,2016,64.63999999999999,195.94,0.01,28 March 2016
4410,Male,Shoes,97.0,64.99000000000001,Industrial,Western Sahara,Africa,14:42:00,11,October,2,0.04,186.24,2020,32.00999999999999,93.12,0.04,11 October 2020
4411,Male,Chips,706.0,310.64,Grocery,Kyrgyzstan,Asia,23:43:00,30,October,7,0.01,4892.58,2020,395.36,698.9399999999999,0.0,30 October 2020
4412,Female,Gloves,599.0,155.74,Industrial,East Timor,Oceania,13:23:00,3,July,5,0.02,2935.1,2016,443.26,587.02,0.0,3 July 2016
4413,Male,Ball,376.0,82.72000000000003,Toys,Kuwait,Asia,22:35:00,10,February,4,0.1,1353.6,2018,293.28,338.4,0.03,10 February 2018
4414,Male,Bacon,665.0,432.25,Automotive,Algeria,Africa,15:36:00,11,September,9,0.03,5805.45,2020,232.75,645.05,0.0,11 September 2020
4415,Female,Sausages,709.0,397.04,Movies,Portugal,Europe,15:54:00,14,January,6,0.02,4168.92,2017,311.96,694.82,0.0,14 January 2017
4416,Female,Keyboard,425.0,331.5,Beauty,Tanzania,Africa,18:57:00,3,January,4,0.03,1649.0,2016,93.5,412.25,0.01,3 January 2016
4417,Female,Towels,694.0,589.9,Electronics,Cambodia,Asia,12:47:00,29,January,4,0.07,2581.68,2020,104.10000000000002,645.42,0.01,29 January 2020
4418,Male,Soap,530.0,429.3,Toys,India,Asia,22:53:00,23,September,5,0.1,2385.0,2016,100.69999999999999,477.0,0.02,23 September 2016
4419,Male,Towels,609.0,292.32,Clothing,Belgium,Europe,12:52:00,6,March,6,0.01,3617.46,2020,316.68,602.91,0.0,6 March 2020
4420,Female,Chips,44.0,32.12,Kids,Isle of Man,Europe,19:19:00,11,December,4,0.03,170.72,2016,11.880000000000003,42.68,0.07,11 December 2016
4421,Female,Salad,557.0,445.6,Sports,Kyrgyzstan,Asia,14:43:00,21,July,4,0.02,2183.44,2017,111.39999999999998,545.86,0.0,21 July 2017
4422,Male,Sausages,434.0,225.68,Shoes,Tonga,Oceania,14:34:00,15,September,4,0.01,1718.64,2016,208.32,429.66,0.0,15 September 2016
4423,Male,Ball,986.0,384.54,Toys,British Indian Ocean Territory,Asia,21:14:00,3,October,6,0.08,5442.72,2018,601.46,907.12,0.01,3 October 2018
4424,Female,Chips,227.0,156.63,Kids,Guam,Oceania,15:35:00,22,September,1,0.04,217.92,2017,70.37,217.92,0.02,22 September 2017
4425,Female,Keyboard,430.0,356.9,Industrial,India,Asia,23:18:00,18,September,6,0.05,2451.0,2018,73.10000000000002,408.5,0.01,18 September 2018
4426,Male,Pants,314.0,150.72,Beauty,Mauritius,Africa,17:20:00,4,November,5,0.1,1413.0,2017,163.28,282.6,0.03,4 November 2017
4427,Female,Chicken,483.0,154.56,Computers,British Virgin Islands,North America,16:34:00,8,February,7,0.05,3211.9500000000003,2019,328.44,458.85,0.01,8 February 2019
4428,Female,Computer,30.0,17.4,Clothing,Senegal,Africa,22:46:00,26,August,1,0.05,28.5,2020,12.600000000000001,28.5,0.17,26 August 2020
4429,Male,Chicken,91.0,20.930000000000007,Movies,Mexico,North America,20:18:00,4,January,7,0.02,624.26,2019,70.07,89.17999999999999,0.02,4 January 2019
4430,Male,Ball,226.0,63.28,Home,Haiti,North America,15:10:00,2,April,1,0.03,219.22,2016,162.72,219.22,0.01,2 April 2016
4431,Female,Chicken,970.0,378.3,Electronics,Romania,Europe,18:56:00,23,January,10,0.1,8730.0,2018,591.7,873.0,0.01,23 January 2018
4432,Male,Towels,230.0,80.5,Toys,Saint Barthelemy,North America,21:33:00,22,July,9,0.04,1987.2,2020,149.5,220.8,0.02,22 July 2020
4433,Male,Soap,347.0,222.08,Movies,Tajikistan,Asia,10:33:00,12,October,6,0.07,1936.26,2019,124.91999999999999,322.71,0.02,12 October 2019
4434,Female,Towels,792.0,617.76,Shoes,Cayman Islands,North America,20:53:00,13,February,6,0.02,4656.96,2018,174.24,776.16,0.0,13 February 2018
4435,Male,Chair,403.0,245.83,Home,Brazil,South America,15:57:00,25,March,1,0.06,378.82,2017,157.17,378.82,0.01,25 March 2017
4436,Female,Towels,710.0,248.5,Grocery,Philippines,Asia,13:33:00,30,February,6,0.1,3834.0,2018,461.5,639.0,0.01,30 February 2018
4437,Female,Pants,792.0,506.88,Sports,Vietnam,Asia,19:39:00,18,August,7,0.1,4989.599999999999,2020,285.12,712.8,0.01,18 August 2020
4438,Female,Bike,777.0,458.43,Movies,Solomon Islands,Oceania,15:45:00,21,September,7,0.01,5384.610000000001,2018,318.57,769.2300000000001,0.0,21 September 2018
4439,Female,Salad,919.0,505.45,Shoes,Iran,Asia,20:33:00,23,March,3,0.03,2674.29,2020,413.55,891.43,0.0,23 March 2020
4440,Female,Table,396.0,146.52,Games,Heard Island and McDonald Islands,Antarctica,19:38:00,1,July,9,0.08,3278.88,2016,249.48,364.32,0.02,1 July 2016
4441,Female,Shoes,997.0,608.1700000000001,Toys,Ukraine,Europe,23:34:00,22,February,8,0.07,7417.68,2016,388.8299999999999,927.21,0.01,22 February 2016
4442,Male,Keyboard,698.0,565.38,Books,Comoros,Africa,15:54:00,19,October,4,0.05,2652.4,2020,132.62,663.1,0.01,19 October 2020
4443,Female,Chips,236.0,82.6,Home,Andorra,Europe,20:25:00,12,April,2,0.1,424.8,2020,153.4,212.4,0.04,12 April 2020
4444,Female,Sausages,72.0,56.88,Kids,Sweden,Europe,22:56:00,11,March,8,0.08,529.92,2017,15.119999999999997,66.24,0.11,11 March 2017
4445,Male,Table,786.0,479.46,Computers,French Southern Territories,Antarctica,11:45:00,24,March,7,0.08,5061.84,2018,306.54,723.12,0.01,24 March 2018
4446,Male,Sausages,167.0,33.400000000000006,Industrial,Mongolia,Asia,13:14:00,19,February,3,0.03,485.97,2020,133.6,161.99,0.02,19 February 2020
4447,Male,Fish,176.0,103.84,Jewelery,Namibia,Africa,10:14:00,6,September,1,0.09,160.16,2019,72.16,160.16,0.05,6 September 2019
4448,Female,Cheese,13.0,8.969999999999999,Industrial,Italy,Europe,18:25:00,29,February,6,0.01,77.22,2018,4.030000000000001,12.87,0.08,29 February 2018
4449,Male,Ball,229.0,50.38,Electronics,Montenegro,Europe,11:33:00,6,November,5,0.05,1087.75,2016,178.62,217.55,0.02,6 November 2016
4450,Male,Car,683.0,580.55,Electronics,Sierra Leone,Africa,13:12:00,1,September,7,0.01,4733.19,2018,102.45000000000005,676.17,0.0,1 September 2018
4451,Male,Chair,383.0,310.23,Books,Argentina,South America,22:34:00,23,April,4,0.09,1394.12,2018,72.76999999999998,348.53,0.02,23 April 2018
4452,Female,Shoes,243.0,116.64,Health,Hungary,Europe,16:53:00,3,July,8,0.02,1905.12,2017,126.36,238.14,0.01,3 July 2017
